498	1	a	I would recommend purchasing the Jabra JX-10 series 2 which works flawlessly with my Moto Q, go figure.
454	1	a	Very good stuff for the price.
118	0	a	All in all, I'd expected a better consumer experience from Motorola.
105	0	a	I bought it for my mother and she had a problem with the battery.
310	0	a	It was an inexpensive piece, but I would still have expected better quality.
551	1	a	This battery is an excellent bargain!
695	1	a	I searched the Internet, and found this one to be the best value.
1339	1	a	The movie is full of wonderful dancing (hence the title!  
680	1	a	Great phone.
834	0	a	There are many continuity errors: one other user commented on different cars in the garage, Joe's glasses...the one that got to me the most was the fact Joe's facial hair configuration seemed to change from scene to scene.  
1780	0	a	Then our food came out, disappointment ensued.
927	0	a	And, FINALLY, after all that, we get to an ending that would've been great had it been handled by competent people and not Jerry Falwell.  
9	0	a	Very disappointed in AccessoryOne.
2075	1	a	Give it a try, you will be happy you did.
491	1	a	Arrived quickly and much less expensive than others being sold.
238	0	a	They made this case too small and is very difficult to install.
1672	0	a	Gave up trying to eat any of the crust (teeth still sore).
296	0	a	Battery life still not long enough in Motorola Razor V3i.
1474	1	a	The story unfolds in 18th century Jutland and the use of period music played on period instruments is just one more fine touch.  
857	0	a	Now this is a movie I really dislike.  
64	0	a	If I take a picture, the battery drops a bar, and starts beeping, letting me know its dieing.
533	1	a	I really like this product over the Motorola because it is allot clearer on the ear piece and the mic.
508	1	a	And the sound quality is great.
1485	1	a	The attention given to every character, and complex psychological portrayals, detailing loyalty, treachery, love, and hope, are tremendous.  
1224	1	a	Mark my words, this is one of those cult films like Evil Dead 2 or Phantasm that people will still be discovering and falling in love with 20, 30, 40 years down the line.  
1065	0	a	The guy who said he's had better dialogue with his potted plants has it right.  
171	0	a	DO NOT BUY DO NOT BUYIT SUCKS
63	0	a	the phone was unusable and was not new.
869	0	a	The story is beyond stupid.  
5	0	a	Worst customer service.
1846	0	a	I don't think I'll be running back to Carly's anytime soon for food.
725	1	a	The keyboard is really worthwhile in usefulness and is sturdy enough I don't expect any problems.
207	0	a	The internet access was fine, it the rare instance that it worked.
634	1	a	The case is great and works fine with the 680.
1897	0	a	i felt insulted and disrespected, how could you talk and judge another human being like that?
1461	1	a	The acting, as you'd expect from this cast, is top notch.  
360	0	a	Also, the phone doesn't seem to accept anything except CBR mp3s, preferably ripped by Windows Media Player.
1043	0	a	But it wasn't anything at all just one big yawn...  
1248	1	a	Totally different, with loads of understatement and black comedy, this is a film few get to see, but those who do will remember it.  
2263	1	a	Some may say this buffet is pricey but I think you get what you pay for and this place you are getting quite a lot!
427	1	a	It fits my ear well and is comfortable on.
2363	1	a	They had a toro tartare with a cavier that was extraordinary and I liked the thinly sliced wagyu with white truffle.
929	0	a	I wasn't expecting Oscar material, but this?  
1039	0	a	Which is precisely why I am giving it such a bad review!  
1269	1	a	All in all a beautiful directed film from Nicola's roeg wih a sublime cast.  
1607	0	a	I think food should have flavor and texture and both were lacking.
731	1	a	It was that loud.Glad to say that the Plantronics 510 maintains a flawless connection to my cell and with no static during normal use.
2066	1	a	I found this place by accident and I could not be happier.
1141	0	a	Omit watching this.  
1136	0	a	Schrader has made a resume full of lousy, amateurish films.  
1683	0	a	The cashew cream sauce was bland and the vegetables were undercooked.
2089	1	a	This is my new fav Vegas buffet spot.
1543	1	a	The music in the film is really nice too.  
370	0	a	If you hate earbugs, avoid this phone by all means.
692	1	a	I love this phone!.
951	0	a	He surely doesn't know how to make a coherent action movie from the screenwriter of Air Force One who was only obliged to write the script just for a big sum of money.  
1968	0	a	Food was below average.
2176	1	a	Talk about great customer service of course we will be back.
907	0	a	I was bored throughout the whole damn thing.  
1914	0	a	Overall, I was very disappointed with the quality of food at Bouchon.
2308	1	a	You get incredibly fresh fish, prepared with care.
1306	1	a	Each track commands sentiment, actually contributing to the scenes and characters.  
2274	1	a	The croutons also taste homemade which is an extra plus.
1319	1	a	A great film by a great director.  
166	0	a	One thing I hate is the mode set button at the side.
752	1	a	cool phone.
1003	0	a	But other than that the movie seemed to drag and the heroes didn't really work for their freedom.  
1941	0	a	The real disappointment was our waiter.
2354	1	a	Point your finger at any item on the menu, order it and you won't be disappointed.
1295	1	a	You won't forget this movie!  
406	1	a	Razr Battery - Good buy.
1149	0	a	As for the killer, don't expect anything original or even remotely frightening.  
818	0	a	"I cannot believe that the actors agreed to do this ""film"".  "
1953	0	a	The ripped banana was not only ripped, but petrified and tasteless.
2	0	a	Waste of 13 bucks.
1175	0	a	Characters are one-dimensional, even the good guys and especially the bad guys.  
1328	1	a	Conclusion - I loved it.  
1659	0	a	I've never been treated so bad.
2371	1	a	This place is amazing!
918	0	a	Avoid at ALL costs!  
1772	0	a	seems like a good quick place to grab a bite of some familiar pub food, but do yourself a favor and look elsewhere.
146	0	a	Bad Purchase.
625	1	a	I gave it 5 stars because of the sound quality.
1799	0	a	I had about two bites and refused to eat anymore.
2304	1	a	I like Steiners because it's dark and it feels like a bar.
2290	1	a	The seasonal fruit was fresh white peach puree.
357	0	a	REALLY UGLY.
1573	1	a	"It's practically perfect in all of them  a true masterpiece in a sea of faux ""masterpieces.  "
1882	0	a	We waited an hour for what was a breakfast I could have done 100 times better at home.
487	1	a	It definitely was not as good as my S11.
1117	0	a	This is one of the worst Sandra Bullock movie since Speed 2 But not quite that bad.  
2061	1	a	And the chef was generous with his time (even came around twice so we can take pictures with him).
2036	1	a	Went in for happy hour, great list of wines.
852	0	a	The football scenes at the end were perplexing.  
2170	1	a	The food is very good for your typical bar food.
232	0	a	It lasts less than 3o minutes, if I actually try to use the phone.My wife has the same phone with the same problem.
903	0	a	But what really made it unwatchable was the direction.  
1420	1	a	I'll give this film 10 out of 10!  
376	0	a	Buy a different phone - but not this.
1460	1	a	As a courtroom drama, it's compelling, as an indictment on the American justice system, it's frightening.  
54	0	a	Excellent starter wireless headset.
925	0	a	There was NO chemistry between Ben Affleck and Sandra Bullock in this film, and I couldn't understand why he would consider even leaving his wife-to-be for this chick that he supposedly was knocked out by.  
516	1	a	I really recommend this faceplates since it looks very nice, elegant and cool.
107	0	a	Not enough volume.
85	0	a	It doesn't make you look cool.
247	0	a	Even in my BMW 3 series which is fairly quiet, I have trouble hearing what the other person is saying.
2255	1	a	There was a warm feeling with the service and I felt like their guest for a special treat.
1541	1	a	Conceptually, the show offers a little bit of everything- and for just about everybody (parents, kids, fantasy and/or fx fans).  
1682	0	a	As a sushi lover avoid this place by all means.
2357	1	a	Generous portions and great taste.
2153	1	a	Prices are very reasonable, flavors are spot on, the sauce is home made, and the slaw is not drenched in mayo.
989	0	a	Hackneyed writing, certainly, but made even worse by the bad directing.  
1946	0	a	The bus boy on the other hand was so rude.
808	0	a	But the premise of the film was so ridiculous: that the President of the U.S.  
80	0	a	Problem is that the ear loops are made of weak material and break easily.
2113	1	a	The vanilla ice cream was creamy and smooth while the profiterole (choux) pastry was fresh enough.
1124	0	a	This is a chilly, unremarkable movie about an author living/working in a chilly abstruse culture.  
435	1	a	This is cool because most cases are just open there allowing the screen to get all scratched up.
517	1	a	I got it because it was so small and adorable.
1056	0	a	Almost everyone involved must be return to school, acting is utterly predictable and bad, script is pile of garbage all round.  
2399	1	a	Service was good and the company was better!
626	1	a	Good case!.
799	1	a	Nice headset priced right.
2101	1	a	Good beer & drink selection and good food selection.
2118	1	a	the staff is friendly and the joint is always clean.
773	1	a	I love this bluetooth!
708	1	a	This is definitely a must have if your state does not allow cell phone usage while driving.
311	0	a	Does not charge the Cingular (ATT) 8525 phone.
490	1	a	The headsets are easy to use and everyone loves them.
92	0	a	After my phone got to be about a year old, it's been slowly breaking despite much care on my part.
1600	0	a	Highly unprofessional and rude to a loyal patron!
995	0	a	Things happen, characters personalities change, plot twists occur for no real reason other than that script calls for it.  
669	1	a	:-)Oh, the charger seems to work fine.
154	0	a	The calls drop, the phone comes on and off at will, the screen goes black and the worst of all it stops ringing intermittently.
1970	0	a	Con: spotty service.
765	1	a	very clear, quality sound and you don't have to mess with the sound on your iPod since you have the sound buttons on the headset.
1761	0	a	Worst food/service I've had in a while.
2180	1	a	If you want healthy authentic or ethic food, try this place.
124	0	a	The first thing that happened was that the tracking was off.
934	0	a	Crash is a depressing little nothing, that provokes emotion, but teaches you nothing if you already know racism and prejudice are bad things.  
730	1	a	We have gotten a lot of compliments on it.
1595	1	a	Lange had become a great actress.  
1135	0	a	Now imagine that every single one of those decisions was made wrong.  
1396	1	a	And I forgot: The Casting here i superb, with Trond Fausa Aurvåg being perfect in the role as the Bothersome Man, who doesn't understand where he is, what he is doing and why.  
1095	0	a	With the originality and freshness of the first movie now spent, this remake had little else to offer.  
356	0	a	Don't buy it.
1145	0	a	To those who find this movie intelligent or even masterful, I can only say - it's your intelligence and your imagination you obviously used to try and make some sense of this pitiful attempt (it's in our human nature to try and make sense of things) .  
23	0	a	We have tried 2 units and they both failed within 2 months.. Pros
1361	1	a	This is one of the best movies out there that shows such strong sibling bond for each other.  
1552	1	a	Fans of the genre will be in heaven.  
892	0	a	You'd have to have the IQ of particularly stupid mollusk not to see that one coming.  
1783	0	a	Also, the fries are without a doubt the worst fries I've ever had.
1428	1	a	In fact, I liked it better than Interview With a Vampire and I liked this Lestat (Stuart Townsend) better than Cruise's attempt.  
1746	0	a	My brother in law who works at the mall ate here same day, and guess what he was sick all night too.
2321	1	a	Last night was my second time dining here and I was so happy I decided to go back!
1890	0	a	Based on the sub-par service I received and no effort to show their gratitude for my business I won't be going back.
1557	1	a	His acting alongside Olivia De Havilland was brilliant and the ending was fantastic!  
227	0	a	Warning - Stay away.
178	0	a	sucked, most of the stuff does not work with my phone.
606	1	a	Restored my phone to like new performance.
328	0	a	The update procedure is difficult and cumbersome.
15	0	a	Don't make the same mistake I did.
571	1	a	WORTHWHILE.
1935	0	a	Paying $7.85 for a hot dog and fries that looks like it came out of a kid's meal at the Wienerschnitzel is not my idea of a good meal.
959	0	a	The plot doesn't hang together at all, and the acting is absolutely appalling.  
649	1	a	Great audio!.
1099	0	a	Worst hour and a half of my life!Oh my gosh!  
1480	1	a	Everything about this film is simply incredible.  
2145	1	a	They could serve it with just the vinaigrette and it may make for a better overall dish, but it was still very good.
22	0	a	I bought these hoping I could make my Bluetooth headset fit better but these things made it impossible to wear.
103	0	a	Lousy product.
438	1	a	Works like a charm.. Works as advertised.
764	1	a	but it is great, i would really recommend it
43	0	a	This is the first phone I've had that has been so cheaply made.
1205	1	a	Okay, I like to consider myself a fair critic, so I'll give credit where credit's due--the creature effects were actually pretty cool.  
1274	1	a	Also notable is John Bailey's fine crisp beautifully colored cinematography and the great production design & costumes by Eiko Ishioka who went on to do the memorable costumes for Coppola's Dracula for which she received a well deserved Oscar.  
1364	1	a	This movie has a cutting edge to it.  
156	0	a	Steer clear of this product and go with the genuine Palm replacementr pens, which come in a three-pack.
540	1	a	I would highly recommend this product.
116	0	a	It's not what it says it is.
1973	0	a	(It wasn't busy either) Also, the building was FREEZING cold.
1166	0	a	""" But ""Storm Trooper"" is not even bad enough to make it to the list of wonderfully terrible movies.  "
1834	0	a	We aren't ones to make a scene at restaurants but I just don't get it...definitely lost the love after this one!
86	0	a	Bought mainly for the charger, which broke soon after purchasing.
2193	1	a	This was my first and only Vegas buffet and it did not disappoint.
2164	1	a	The sweet potato tots were good but the onion rings were perfection or as close as I have had.
2003	1	a	Server did a great job handling our large rowdy table.
1313	1	a	Thanks good a movie like this was done and released.  
217	0	a	VERY DISAPPOINTED.
434	1	a	I received it quickly and it works great!!
1132	0	a	"Director Paul Matthews, who also wrote/directed the weak 1995 monster movie ""Grim"", clearly doesn't know how to pace his films.  "
655	1	a	Will order from them again!
1511	1	a	A world better than 95% of the garbage in the theatres today.  
1084	0	a	There was a few pathetic attempts to give the characters some depth, but it didn't really work into the rest of the plot.  
840	0	a	There is no plot here to keep you going in the first place.  
2070	1	a	That's right....the red velvet cake.....ohhh this stuff is so good.
1726	0	a	But now I was completely grossed out.
1871	0	a	WAAAAAAyyyyyyyyyy over rated is all I am saying.
143	0	a	The battery is completely useless to me.
329	0	a	You need two hands to operate the screen.This software interface is decade old and cannot compete with new software designs.
2287	1	a	They really want to make your experience a good one.
2295	1	a	Best tater tots in the southwest.
1749	0	a	Probably never coming back, and wouldn't recommend it.
767	1	a	Gets the job done.
766	1	a	Sound quality on both end is excellent, I use headset to call my wife and ask my wife to use headset to call me !2.
1236	1	a	I struggle to find anything bad to say about it.  
2016	1	a	So good I am going to have to review this place twice - once hereas a tribute to the place and once as a tribute to an event held here last night.
1997	0	a	But I definitely would not eat here again.
1455	1	a	The good cinematography also makes her and Monica Bellucci look very beautiful.  
2248	1	a	We were sat right on time and our server from the get go was FANTASTIC!
909	0	a	In a word, it is embarrassing.  
1450	1	a	This is a witty and delightful adaptation of the Dr Seuss book, brilliantly animated by UPA's finest and thoroughly deserving of its Academy Award.  
589	1	a	Everything worked on the first try.The device was certainly engineered in a clever way and the construction feels good.
1035	0	a	So mediocre in every aspect that it just becomes a dull, uninteresting mess, this is one of the most forgettable movies I've seen.  
79	0	a	Think it over when you plan to own this one!This sure is the last MOTO phone for me!
410	1	a	After trying many many handsfree gadgets this is the one that finally works well.
1979	0	a	The ambiance isn't much better.
950	0	a	I never walked out of a movie faster.  
432	1	a	This item is fantastic and works perfectly!
1441	1	a	Constantine gives everything the right intensity and seems to have a good understanding of the underlying psychological motivations.  
561	1	a	I had absolutely no problem with this headset linking to my 8530 Blackberry Curve!
1012	0	a	Im big fan of RPG games too, but this movie, its a disgrace to any self-respecting RPGer there is.  
1540	1	a	If you love death and decay, and Shakespears lyrics... this is the one.  
98	0	a	I'll be looking for a new earpiece.
369	0	a	Disappointed!.
1985	0	a	After the disappointing dinner we went elsewhere for dessert.
34	0	a	Plus, I seriously do not believe it is worth its steep price point.
586	1	a	You won't regret it!
1990	0	a	And the drinks are WEAK, people!
1291	1	a	There still are good actors around!  
1434	1	a	The aerial scenes were well-done.  
1186	0	a	It's dumb and pointless, and a complete waste of time.  
528	1	a	I exchanged the sony ericson z500a for this and I'm pretty happy with that decision.
1677	0	a	I can take a little bad service but the food sucks.
1123	0	a	I am so tired of clichés that is just lazy writing, and here they come in thick and fast.  
362	0	a	How can that be?The audio quality is poor.
19	0	a	What a waste of time!
1173	0	a	The script is a big flawed mess.  
1411	1	a	Buy it, play it, enjoy it, love it.  
60	0	a	Looks good in the picture, but this case was a huge disappointment!!
1209	1	a	Everything from acting to cinematography was solid.  
1909	0	a	Spend your money and time some place else.
2110	1	a	When I received my Pita it was huge it did have a lot of meat in it so thumbs up there.
826	0	a	Bela Lugosi was totally extraneous, intoning odd lines.  
1998	0	a	It really is impressive that the place hasn't closed down.
1835	0	a	Definitely not worth the $3 I paid.
1658	0	a	We won't be going back anytime soon!
405	1	a	Superb Phone on a Great Network.
111	0	a	Disapointing Results.
1806	0	a	I waited and waited.
1221	1	a	Gotta love those close-ups of slimy, drooling teeth!  
750	1	a	I can hear while I'm driving in the car, and usually don't even have to put it on it's loudest setting.
448	1	a	The reception through this headset is excellent.
285	0	a	bad fit, way too big.
4	0	a	None of the three sizes they sent with the headset would stay in my ears.
231	0	a	Chinese Forgeries Abound!.
1164	0	a	There were several moments in the movie that just didn't need to be there and were excruciatingly slow moving.  
1873	0	a	The tables outside are also dirty a lot of the time and the workers are not always friendly and helpful with the menu.
1660	0	a	Anyways, The food was definitely not filling at all, and for the price you pay you should expect more.
1112	0	a	Unfortunately, this is a bad movie that is just plain bad.  
1280	1	a	You share General Loewenhielm's exquisite joy in his partaking of the Cailles en Sarcophage even though you are just watching a movie - but you do wish for just a small sample to savor.  
24	0	a	Also difficult to put on.I'd recommend avoiding this product.
399	0	a	However, after about a year, the fliptop started to get loose and wobbly and eventually my screen went black and I couldn't receive and place calls.
2262	1	a	It was absolutely amazing.
810	0	a	Exceptionally bad!  
161	0	a	Not a good item.. It worked for a while then started having problems in my auto reverse tape player.
1325	1	a	Jimmy Stewart is as ever a great hero for Hitchcock, the story rips along to its cool climax at an embassy function, but it lacks the brooding menace of Hitchcock's black and white, low-budget original.  
2048	1	a	The chips and sals a here is amazing!!!!!!!!!!!!!!!!!!!
1052	0	a	The film has an ultra-cheap look to it.  
1974	0	a	Tried to go here for lunch and it was a madhouse.
732	1	a	Great product.
164	0	a	Cumbersome design.
573	1	a	nice leather.
1382	1	a	This movie is great--especially if you enjoy visual arts.  
1646	0	a	For a self proclaimed coffee cafe, I was wildly disappointed.
2008	1	a	5 stars for the brick oven bread app!
1817	0	a	Must have been an off night at this place.
2160	1	a	The price is reasonable and the service is great.
1296	1	a	Three of the most visually appealing movies i've ever seen.  
133	0	a	"I can barely ever hear on it and am constantly saying ""what?"""
283	0	a	If there is a wind, it is completely useless.
333	0	a	disappointed.
241	0	a	Avoid this one if you can.
279	0	a	The plastic breaks really easy on this clip.
1407	1	a	It was very popular when I was in the cinema, a good house and very good reactions and plenty of laughs.  
2257	1	a	"I'm so happy to be here!!!"""
966	0	a	An hour and a half I wish I could bring back.  
875	0	a	End of Days is one of the worst big-budget action movies I've ever seen.  
512	1	a	!I definitly recommend!!
425	1	a	So Far So Good!.
1744	0	a	The service was terrible though.
1636	0	a	Not good for the money.
2385	1	a	you can watch them preparing the delicious food!)
2040	1	a	That said, our mouths and bellies were still quite pleased.
2367	1	a	Best Buffet in town, for the price you cannot beat it.
1467	1	a	He is one of my favourite directors, and one of the most talented directors in the history of cinema.  
2397	1	a	Ambience is perfect.
494	1	a	It's fits like a glove and is strong, secure, and durable.
2355	1	a	The sides are delish - mixed mushrooms, yukon gold puree, white corn - beateous.
2136	1	a	It's a great place and I highly recommend it.
2148	1	a	Everything was perfect the night we were in.
201	0	a	I might have gotten a defect, but I would not risk buying it again because of the built quality alone.
1721	0	a	On three different occasions I asked for well done or medium well, and all three times I got the bloodiest piece of meat on my plate.
336	0	a	I'm returning them.
632	1	a	Battery life is also great!
358	0	a	I used to talk on it for 1 - 1 1/2 hours and the battery would be literally drained and dying.
120	0	a	Everything about this product is wrong.First
1643	0	a	Over rated.
424	1	a	It works great with a car charger, especially if you cannot plug in two adapters at the same time.
824	0	a	"To sum the film up, ""Breeders"" is a terrible, cheaply made horror movie that should be avoided like the Ebola virus.  "
77	0	a	Still Waiting...... I'm sure this item would work well.. if I ever recieve it!
408	1	a	Worth every penny.
2104	1	a	No complaints!
1091	0	a	It is indescribably the most annoying and idiotic show I have ever seen.  
14	0	a	It feels poorly constructed, the menus are difficult to navigate, and the buttons are so recessed that it is difficult to push them.
1289	1	a	It was clear that she had the range and ability to pull off this part.  
1688	0	a	Your staff spends more time talking to themselves than me.
718	1	a	Great Phone.
1917	0	a	Hopefully this bodes for them going out of business and someone who can cook can come in.
1171	0	a	Speaking of the music, it is unbearably predictably and kitchy.  
21	0	a	"I also didn't like the ""on"" button, it felt like it would crack with use."
694	1	a	The accompanied software is almost brilliant.
2144	1	a	Service was exceptional and food was a good as all the reviews.
1466	1	a	the story which was told so eloquently by Francis ford Coppola 25 years earlier, really unfolds gradually and leaves room for the characters to develop.  
240	0	a	All I can do is whine on the Internet, so here it goes.The more I use the thing the less I like it.
1193	0	a	"But when someone strives for greatness and poetry, but delivers a muddled (and often ridiculous) story, a bunch of disparate scenes, pretentious dialogue... Then you get the worst kind of a movie that some other reviewer very accurately defined as ""pretentious crap"".  "
1398	1	a	See both films if you can.  
960	0	a	Lewis Black's considerable talent is wasted here too, as he is at his most incendiary when he is unrestrained, which the PG-13 rating certainly won't allow.  
1491	1	a	Still it's quite interesting and entertaining to follow.  
1838	0	a	Not much flavor to them, and very poorly constructed.
1717	0	a	The sangria was about half of a glass wine full and was $12, ridiculous.
1566	1	a	It is very educational for children 1 to 8 years old.  
1346	1	a	Up there with the best of Melville.  
2010	1	a	I had a pretty satifying experience.
1335	1	a	"It showed exactly how the government and the scientist argued for humanity and the reasons of the ""gadget"".  "
1678	0	a	"As for the ""mains,"" also uninspired."
1263	1	a	That was nice.  
1436	1	a	"The film gives meaning to the phrase, ""Never in the history of human conflict has so much been owed by so many to so few.  "
1679	0	a	My sashimi was poor quality being soggy and tasteless.
266	0	a	It is unusable in a moving car at freeway speed.
566	1	a	"jabra ear gels ""R"" the best!."
1014	0	a	This convention never worked well in the past, and certainly doesn't work here.  
660	1	a	Now I know that I made a wise decision.
2105	1	a	Eclectic selection.
1804	0	a	The service was meh.
564	1	a	"You get extra minutes so that you can carry out the call and not get cut off."""
304	0	a	If you like a loud buzzing to override all your conversations, then this phone is for you!
1931	0	a	Although I very much liked the look and sound of this place, the actual experience was a bit disappointing.
420	1	a	Worked great!.
1594	1	a	The Songs Were The Best And The Muppets Were So Hilarious.  
1620	0	a	We got the food and apparently they have never heard of salt and the batter on the fish was chewy.
582	1	a	The reception has been generally good.
106	0	a	I was not impressed by this product.
1618	0	a	it was a drive to get there.
1951	0	a	The pizza tasted old, super chewy in not a good way.
1902	0	a	Service sucks.
1921	0	a	I would not recommend this place.
600	1	a	We would recommend these to others.
891	0	a	The stories were as unbelievable as the actors.  
334	0	a	It would take too long to describe how bad my customer service experience has been with Amazon.
948	0	a	"I'm glad this pretentious piece of s*** didn't do as planned by the Dodge stratus Big Shots... It's gonna help movie makers who aren't in the very restrained ""movie business"" of Québec.  "
789	1	a	Linked to my phone without effort.
919	0	a	What on earth is Irons doing in this film?  
318	0	a	disappointing.
1392	1	a	Both do good jobs and are quite amusing.  
1262	1	a	Her role was played well.  
2261	1	a	What I really like there is the crepe station.
2352	1	a	Nice, spicy and tender.
1632	0	a	The food is about on par with Denny's, which is to say, not good at all.
2388	1	a	The staff are also very friendly and efficient.
37	0	a	Very unreliable service from T-mobile !
1825	0	a	Worst martini ever!
2194	1	a	Interesting decor.
1114	0	a	His losing his marbles so early in the proceedings is totally implausible and unconvincing.  
81	0	a	The bottowm line...another worthless, cheap gimmick from Sprint.
846	0	a	But this movie is not funny, considering the ridiculousness of it.  
1584	1	a	A film not easily forgotten.  
651	1	a	It is simple to use and I like it.
1673	0	a	Ordered burger rare came in we'll done.
204	0	a	If you plan to use this in a car forget about it.
1907	0	a	for 40 bucks a head, i really expect better food.
2231	1	a	Service is perfect and the family atmosphere is nice to see.
556	1	a	Good Quality.
1546	1	a	A very good film indeed, about great and unconditional love.  
1501	1	a	The only thing really worth watching was the scenery and the house, because it is beautiful.  
1925	0	a	I guess I should have known that this place would suck, because it is inside of the Excalibur, but I didn't use my common sense.
1661	0	a	I'm not eating here!
206	0	a	Battery has no life.
513	1	a	Great for iPODs too.
175	0	a	This is essentially a communications tool that does not communicate.
1150	0	a	Whatever the producer was going for, he missed entirely.  
2006	1	a	I ate there twice on my last visit, and especially enjoyed the salmon salad.
1601	0	a	The building itself seems pretty neat; the bathroom is pretty trippy, but I wouldn't eat here again.
2346	1	a	I don't each much pasta, but I love the homemade /hand made pastas and thin pizzas here.
863	0	a	The character developments also lacked in depth.  
2341	1	a	I was proven dead wrong by this sushi bar, not only because the quality is great, but the service is fast and the food, impeccable.
1271	1	a	The ending is so, SO perfect... you'll shed a tear.  
1538	1	a	Still, I do like this movie for it's empowerment of women; there's not enough movies out there like this one.  
230	0	a	Verizon's bills, however, are difficult to understand even though their pricing plans are simple.
617	1	a	I found the product to be easy to set up and use.
2012	1	a	This is one of the better buffets that I have been to.
341	0	a	Used and dirty.
1223	1	a	An instant classic, with a great soundtrack and a catchy song during the ending credits.  
1265	1	a	This film highlights the fundamental flaws of the legal process, that it's not about discovering guilt or innocence, but rather, is about who presents better in court.  
1415	1	a	His on screen presence shined thought even though there were other senior actors on the screen with him.  
1254	1	a	) some great music, and terrific scenery.  
2196	1	a	Great steak, great sides, great wine, amazing desserts.
987	0	a	I hate writing bad reviews about films - especially those in which I really like the star - but this film is so bad I don't believe for one second that anyone could have been proud of it.  
1757	0	a	walked in and the place smelled like an old grease trap and only 2 others there eating.
2028	1	a	If you love authentic Mexican food and want a whole bunch of interesting, yet delicious meats to choose from, you need to try this place.
1453	1	a	Tom Wilkinson broke my heart at the end... and everyone else's judging by the amount of fumbling for hankies and hands going up to faces among males and females alike.  
2140	1	a	This hole in the wall has great Mexican street tacos, and friendly staff.
2283	1	a	We made the drive all the way from North Scottsdale... and I was not one bit disappointed!
326	0	a	"But now that it is ""out of warranty"" the same problems reoccure.Bottom line... put your money somewhere else... Cingular will not support it."
1478	1	a	This review is long overdue, since I consider A Tale of Two Sisters to be the single greatest film ever made.  
1583	1	a	Not too screamy not to masculine but just right.  
205	0	a	I have 2-3 bars on my cell phone when I am home, but you cant not hear anything.
2368	1	a	Anyway, this FS restaurant has a wonderful breakfast/lunch.
2050	1	a	The dining space is tiny, but elegantly decorated and comfortable.
257	0	a	I went on Motorola's website and followed all directions, but could not get it to pair again.
1245	1	a	steve martin delivers a really funny performance of a middle-aged, upper class, uptight white guy.  
1081	0	a	My rating: just 3 out of 10.  
1385	1	a	I am so thrilled after seeing a movie like this.  
1939	0	a	The chips that came out were dripping with grease, and mostly not edible.
982	0	a	But even the talented Carrell can't save this.  
874	0	a	All in all its an insult to one's intelligence and a huge waste of money.  
518	1	a	Someone shouldve invented this sooner.
2071	1	a	We had 7 at our table and the service was pretty fast.
2135	1	a	Never had anything to complain about here.
352	0	a	poor voice clarity.
2375	1	a	The food was great as always, compliments to the chef.
2311	1	a	I liked the patio and the service was outstanding.
1811	0	a	At least 40min passed in between us ordering and the food arriving, and it wasn't that busy.
2256	1	a	The atmosphere here is fun.
2369	1	a	The ambiance was incredible.
864	0	a	Utterly without merit on any level, this is akin to torture.  
189	0	a	These products cover up the important light sensor above the ear outlet.
1787	0	a	I find wasting food to be despicable, but this just wasn't food.
726	1	a	you can even take self portraits with the outside (exterior) display, very cool.
1895	0	a	I'm not sure how long we stood there but it was long enough for me to begin to feel awkwardly out of place.
1537	1	a	It is an excellent drama, an excellent thriller, and an excellent film.  
152	0	a	I did not bother contacting the company for few dollar product but I learned the lesson that I should not have bought this form online anyway.
1908	0	a	Overpriced for what you are getting.
1681	0	a	I had the mac salad and it was pretty bland so I will not be getting that again.
1097	0	a	I don't think there are any redeeming qualities in this remake.  
2298	1	a	I believe that this place is a great stop for those with a huge belly and hankering for sushi.
1122	0	a	The acting is terrible, and the writing is worse.  
1785	0	a	I've lived here since 1979 and this was the first (and last) time I've stepped foot into this place.
785	1	a	The battery works great!
1562	1	a	But above all the exquisite visual composition of each moment, with inventive and elegant use of close-up, camera angle and lighting, including pointillistic faux home movie footage, is a wonder and joy to behold.  
1267	1	a	I have seen many movies starring Jaclyn Smith, but my god this was one of her best, though it came out 12 years ago.  
2272	1	a	Pretty cool I would say.
977	0	a	So bad...well...it's just bad.  
1533	1	a	Think of the film being like a dream.  
2273	1	a	The flair bartenders are absolutely amazing!
2054	1	a	Def coming back to bowl next time
1370	1	a	Also the music by Mark Snow is possibly the best score I've ever heard.  
2100	1	a	The waitress and manager are so friendly.
1903	0	a	I had the chicken Pho and it tasted very bland.
2033	1	a	Service is friendly and inviting.
286	0	a	Bluetooth does not work, phone locks up, screens just flash up and now it just makes calls randomly while in my pocket locked.
1191	0	a	This show is made for Americans - it is too stupid and full with hatred and clichés to be admitted elsewhere.  
1226	1	a	"If you are looking for a movie with a terrific cast, some good music(including a Shirley Jones rendition of ""The Way You Look Tonight""), and an uplifting ending, give this one a try.  "
616	1	a	It worked very well.
567	1	a	Only had this a month but it's worked flawlessly so far.
1483	1	a	Very nice and relaxing late night viewing.  
402	1	a	The phone loads super!
786	1	a	They keep getting better and better (this is my third one and I've had numerous Palms too).
66	0	a	poor quality and service.
986	0	a	Worse, there's an incredibly weak sub-plot thrown in that follows a little band of latter-day Mansonites as they go after a reporter who's working on a story on the anniversary of the killings.  
1070	0	a	The flat reenactments don't hold your attention because they are emotionally adrift and stagy.  
339	0	a	Voice Quality, Signal Strength, Dropped Calls.
270	0	a	Dont waste your money...
